ID,PartySubTypeID,DistinctPartyRef
29105,3,29105
29106,3,29106
29107,3,29107
29108,3,29108
29109,3,29109
29110,3,29110
29112,3,29112
29113,4,29113
29114,3,29114
29115,4,29115
29116,4,29116
29117,3,29117
29118,3,29118
29119,4,29119
29120,3,29120
29139,3,29139
29140,3,29140
29159,3,29159
29160,4,29160
29162,4,29162
29163,4,29163
29164,4,29164
29219,4,29219
29220,4,29220
29221,4,29221
29240,3,29240
29241,3,29241
29242,4,29242
29243,4,29243
29244,4,29244
29246,4,29246
29249,4,29249
29250,4,29250
29259,4,29259
29260,4,29260
29261,4,29261
29262,4,29262
29263,4,29263
29264,4,29264
29265,3,29265
29266,3,29266
29267,3,29267
29268,3,29268
29269,3,29269
29270,3,29270
29271,3,29271
29272,3,29272
29279,4,29279
29280,4,29280
29281,4,29281
29282,3,29282
29299,3,29299
29300,4,29300
29319,4,29319
29340,4,29340
29360,4,29360
29361,3,29361
29362,4,29362
29363,4,29363
29365,4,29365
29366,4,29366
29368,3,29368
29382,3,29382
29383,4,29383
29384,3,29384
29385,4,29385
29386,4,29386
29387,4,29387
29402,4,29402
29404,4,29404
29405,4,29405
29406,4,29406
29407,4,29407
29422,3,29422
29443,3,29443
29445,3,29445
29446,3,29446
29462,4,29462
29483,1,29483
29484,1,29484
29485,1,29485
29486,1,29486
29487,1,29487
29506,3,29506
29507,3,29507
29522,3,29522
29523,3,29523
29524,3,29524
29525,3,29525
29526,3,29526
29542,4,29542
29543,4,29543
29544,4,29544
29584,4,29584
29585,4,29585
29602,3,29602
29603,3,29603
29604,3,29604
29605,3,29605
29606,3,29606
29622,3,29622
29623,4,29623
29624,3,29624
29625,3,29625
29642,4,29642
29662,4,29662
29663,4,29663
29664,4,29664
29665,4,29665
29666,4,29666
29667,4,29667
29668,4,29668
29669,4,29669
29670,4,29670
29671,4,29671
29672,4,29672
29673,4,29673
29674,4,29674
29675,4,29675
29677,4,29677
29684,3,29684
29685,3,29685
29702,4,29702
29703,4,29703
29722,4,29722
29742,4,29742
29743,3,29743
29744,4,29744
29745,4,29745
29782,4,29782
29783,3,29783
29784,3,29784
29785,4,29785
29786,3,29786
29787,4,29787
29788,3,29788
29789,4,29789
29790,1,29790
29791,1,29791
29792,3,29792
29793,3,29793
29794,3,29794
29795,3,29795
29797,3,29797
29798,4,29798
29800,4,29800
29801,4,29801
29802,4,29802
29803,4,29803
29804,4,29804
29805,4,29805
29806,4,29806
29807,4,29807
29808,4,29808
29809,4,29809
29810,4,29810
29811,4,29811
29812,4,29812
29813,4,29813
29814,4,29814
29815,4,29815
29816,4,29816
29817,4,29817
29818,4,29818
29819,4,29819
29820,4,29820
29821,4,29821
29822,4,29822
29823,4,29823
29824,4,29824
29825,4,29825
29826,4,29826
29827,4,29827
29828,4,29828
29829,4,29829
29830,4,29830
29831,4,29831
29832,4,29832
29833,4,29833
29834,4,29834
29835,4,29835
29836,4,29836
29837,4,29837
29838,4,29838
29839,4,29839
29840,4,29840
29841,4,29841
29842,4,29842
29843,4,29843
29844,4,29844
29846,4,29846
29847,4,29847
29848,3,29848
29849,3,29849
29850,4,29850
29851,4,29851
29852,4,29852
29853,3,29853
29856,3,29856
29857,3,29857
29858,3,29858
29859,3,29859
29860,3,29860
29861,3,29861
29862,3,29862
29863,3,29863
29864,3,29864
29865,3,29865
29866,3,29866
29867,3,29867
29868,3,29868
29869,3,29869
29870,4,29870
29882,4,29882
29883,4,29883
29884,4,29884
29885,3,29885
29886,4,29886
29887,4,29887
29888,4,29888
29889,4,29889
29895,4,29895
29896,4,29896
29897,3,29897
29898,4,29898
29899,4,29899
29900,3,29900
29901,3,29901
29903,3,29903
29904,4,29904
29905,4,29905
29906,3,29906
29907,4,29907
29923,4,29923
29924,4,29924
29925,4,29925
29942,3,29942
30042,4,30042
30062,4,30062
30063,4,30063
30082,3,30082
30083,3,30083
30084,4,30084
30085,4,30085
30086,3,30086
30087,4,30087
30088,3,30088
30102,3,30102
30103,3,30103
30104,3,30104
30105,3,30105
30106,3,30106
30107,3,30107
30108,4,30108
30110,4,30110
30122,4,30122
30123,3,30123
30124,3,30124
30125,3,30125
30126,3,30126
30127,3,30127
30128,3,30128
30130,3,30130
30142,3,30142
30143,3,30143
30144,3,30144
30145,3,30145
30146,3,30146
30147,3,30147
30148,3,30148
30149,3,30149
30162,4,30162
30163,3,30163
30165,4,30165
30166,3,30166
30167,4,30167
30168,4,30168
30169,4,30169
30171,4,30171
30182,4,30182
30184,3,30184
30202,4,30202
30203,3,30203
30204,3,30204
30206,3,30206
30207,3,30207
30208,3,30208
30213,4,30213
30214,4,30214
30215,3,30215
30216,3,30216
30217,3,30217
30218,4,30218
30219,4,30219
30220,3,30220
30221,3,30221
30222,3,30222
30224,4,30224
30225,4,30225
30226,4,30226
30227,4,30227
30228,3,30228
30229,4,30229
30242,4,30242
30243,4,30243
30263,4,30263
30264,4,30264
30265,4,30265
30266,4,30266
30267,4,30267
30268,3,30268
30269,3,30269
30270,3,30270
30271,3,30271
30282,3,30282
30283,3,30283
30284,3,30284
30285,4,30285
30286,3,30286
30287,3,30287
30288,4,30288
30289,3,30289
30290,4,30290
30291,4,30291
30322,4,30322
30342,4,30342
30343,4,30343
30344,4,30344
30345,4,30345
30346,3,30346
30362,4,30362
30363,3,30363
30364,4,30364
30365,4,30365
30366,3,30366
30367,3,30367
30368,4,30368
30369,4,30369
30370,4,30370
30371,3,30371
30372,3,30372
30373,3,30373
30374,4,30374
30375,3,30375
30376,4,30376
30377,3,30377
30378,3,30378
30379,3,30379
30380,3,30380
30381,3,30381
30382,3,30382
30383,3,30383
30384,3,30384
30385,3,30385
30386,3,30386
30387,3,30387
30388,3,30388
30389,3,30389
30390,3,30390
30391,3,30391
30392,3,30392
30393,3,30393
30394,3,30394
30395,1,30395
30396,3,30396
30397,3,30397
30398,3,30398
30399,3,30399
30400,3,30400
30401,3,30401
30402,3,30402
30403,3,30403
30404,3,30404
30405,3,30405
30406,3,30406
30408,3,30408
30409,3,30409
30410,3,30410
30411,3,30411
30412,3,30412
30413,3,30413
30414,3,30414
30415,3,30415
30416,3,30416
30417,3,30417
30418,3,30418
30419,3,30419
30421,3,30421
30422,4,30422
30423,4,30423
30424,4,30424
30425,4,30425
30426,4,30426
30442,3,30442
30462,4,30462
30463,4,30463
30464,3,30464
30465,3,30465
30466,3,30466
30467,3,30467
30502,3,30502
30503,4,30503
30504,4,30504
30505,4,30505
30506,4,30506
30507,4,30507
30508,4,30508
30509,4,30509
30510,4,30510
30511,4,30511
30512,4,30512
30513,4,30513
30514,4,30514
30515,4,30515
30516,4,30516
30517,4,30517
30518,3,30518
30519,4,30519
30520,4,30520
30521,3,30521
30522,3,30522
30523,3,30523
30524,3,30524
30525,4,30525
30526,4,30526
30544,4,30544
30545,4,30545
30546,3,30546
30547,3,30547
30548,3,30548
30550,4,30550
30551,4,30551
30552,4,30552
30562,3,30562
30563,4,30563
30582,4,30582
30583,4,30583
30584,4,30584
30588,4,30588
30590,4,30590
30591,4,30591
30602,3,30602
30603,4,30603
30604,4,30604
30605,4,30605
30606,3,30606
30607,4,30607
30608,3,30608
30609,3,30609
30610,3,30610
30611,3,30611
30612,4,30612
30613,3,30613
30614,3,30614
30615,4,30615
30616,4,30616
30617,3,30617
30618,3,30618
30619,4,30619
30620,4,30620
30622,4,30622
30623,4,30623
30624,4,30624
30625,3,30625
30626,4,30626
30627,3,30627
30628,4,30628
30629,3,30629
30630,3,30630
30631,3,30631
30642,3,30642
30643,3,30643
30644,3,30644
30645,3,30645
30648,4,30648
30649,4,30649
30650,3,30650
30651,4,30651
30652,4,30652
30663,3,30663
30664,3,30664
30665,3,30665
30666,3,30666
30667,3,30667
30668,3,30668
30682,4,30682
30683,4,30683
30685,4,30685
30686,4,30686
30687,4,30687
30702,3,30702
30722,3,30722
30723,3,30723
30724,3,30724
30743,4,30743
30744,4,30744
30745,4,30745
30746,4,30746
30747,4,30747
30751,3,30751
30752,3,30752
30753,3,30753
30754,3,30754
30755,3,30755
30756,3,30756
30757,3,30757
30758,3,30758
30759,3,30759
30760,3,30760
30761,3,30761
30762,3,30762
30763,3,30763
30764,3,30764
30765,3,30765
30782,4,30782
30822,3,30822
30823,1,30823
30842,3,30842
30843,4,30843
30844,3,30844
30845,3,30845
30846,3,30846
30847,3,30847
30848,3,30848
30849,3,30849
30850,3,30850
30851,3,30851
30852,3,30852
30853,3,30853
30854,3,30854
30855,3,30855
30862,1,30862
30863,3,30863
30864,3,30864
30866,4,30866
30867,4,30867
30868,4,30868
30871,3,30871
30874,3,30874
30875,4,30875
30876,3,30876
30877,4,30877
30879,4,30879
30880,3,30880
30881,3,30881
30883,4,30883
30884,4,30884
30885,4,30885
30886,4,30886
30887,4,30887
30888,4,30888
30889,4,30889
30922,3,30922
30961,4,30961
30962,4,30962
30964,4,30964
30965,4,30965
30966,4,30966
30967,4,30967
30968,4,30968
30969,4,30969
30970,4,30970
30971,3,30971
30972,4,30972
30973,3,30973
30974,3,30974
30975,3,30975
30976,3,30976
30977,4,30977
30982,4,30982
31002,4,31002
31003,3,31003
31004,4,31004
31005,3,31005
31042,3,31042
31082,4,31082
31122,4,31122
31123,4,31123
31124,4,31124
31125,4,31125
31126,4,31126
31127,4,31127
31128,4,31128
31129,4,31129
31130,4,31130
31131,4,31131
31133,4,31133
31134,4,31134
31135,3,31135
31136,3,31136
31137,4,31137
31138,3,31138
31143,4,31143
31144,4,31144
31145,4,31145
31146,3,31146
31147,4,31147
31162,4,31162
31164,3,31164
31165,3,31165
31166,4,31166
31167,4,31167
31168,4,31168
31169,3,31169
31170,3,31170
31171,4,31171
31172,4,31172
31191,3,31191
31192,4,31192
31193,4,31193
31194,4,31194
31195,4,31195
31211,3,31211
31212,3,31212
31213,3,31213
31251,4,31251
31252,4,31252
31291,4,31291
31292,3,31292
31293,4,31293
31299,3,31299
31300,3,31300
31301,4,31301
31302,4,31302
31303,4,31303
31315,4,31315
31316,4,31316
31331,3,31331
31332,3,31332
31333,3,31333
31351,3,31351
31352,3,31352
31353,3,31353
31372,3,31372
31373,4,31373
31412,3,31412
31414,3,31414
31415,3,31415
31451,3,31451
31452,3,31452
31454,4,31454
31455,3,31455
31456,4,31456
31457,4,31457
31472,3,31472
31474,4,31474
31492,4,31492
31493,4,31493
31512,4,31512
31516,3,31516
31517,3,31517
31531,4,31531
31532,4,31532
31533,4,31533
31571,4,31571
31572,3,31572
31573,4,31573
31574,4,31574
31575,4,31575
31576,3,31576
31611,3,31611
31632,3,31632
31651,3,31651
31671,4,31671
31672,4,31672
31673,4,31673
31674,4,31674
31675,3,31675
31677,3,31677
31678,3,31678
31691,3,31691
31692,3,31692
31731,4,31731
31751,4,31751
31752,4,31752
31753,4,31753
31754,4,31754
31756,4,31756
31757,4,31757
31758,4,31758
31771,4,31771
31772,4,31772
31773,4,31773
31775,4,31775
31776,4,31776
31791,4,31791
31792,4,31792
31793,4,31793
31794,1,31794
31795,1,31795
31811,4,31811
31831,4,31831
31851,3,31851
31871,4,31871
31891,3,31891
31892,4,31892
31911,4,31911
31912,4,31912
31913,4,31913
31914,3,31914
31915,4,31915
31918,4,31918
31920,1,31920
31921,4,31921
31922,4,31922
31923,4,31923
31924,4,31924
31925,4,31925
31926,3,31926
31927,4,31927
31928,3,31928
31929,3,31929
31930,1,31930
31931,1,31931
31932,1,31932
31933,4,31933
31934,1,31934
31935,1,31935
31936,1,31936
31937,3,31937
31938,1,31938
31939,4,31939
31940,1,31940
31941,4,31941
31942,4,31942
31943,1,31943
31944,1,31944
31945,4,31945
31946,4,31946
31947,4,31947
31948,4,31948
31949,4,31949
31950,4,31950
31951,4,31951
31952,4,31952
31953,4,31953
31954,3,31954
31971,4,31971
31994,3,31994
31995,3,31995
31996,3,31996
31997,3,31997
31999,3,31999
32000,3,32000
32001,3,32001
32002,3,32002
32003,3,32003
32004,3,32004
32005,3,32005
32006,3,32006
32007,3,32007
32008,3,32008
32011,4,32011
32012,3,32012
32014,3,32014
32015,3,32015
32016,3,32016
32018,3,32018
32019,3,32019
32022,3,32022
32023,3,32023
32024,3,32024
32025,3,32025
32026,3,32026
32027,3,32027
32029,3,32029
32030,3,32030
32031,3,32031
32032,3,32032
32033,3,32033
32034,3,32034
32035,3,32035
32036,3,32036
32037,3,32037
32038,3,32038
32039,3,32039
32040,3,32040
32059,4,32059
32060,4,32060
32062,3,32062
32064,3,32064
32065,3,32065
32075,3,32075
32080,3,32080
32081,3,32081
32111,3,32111
32112,3,32112
32113,3,32113
32114,3,32114
32115,3,32115
32116,3,32116
32117,3,32117
32118,3,32118
32119,3,32119
32120,3,32120
32121,3,32121
32122,3,32122
32123,3,32123
32124,3,32124
32125,3,32125
32126,3,32126
32127,3,32127
32151,4,32151
32152,3,32152
32154,3,32154
32155,3,32155
32156,3,32156
32171,4,32171
32173,1,32173
32174,4,32174
32175,4,32175
32176,3,32176
32177,4,32177
32178,4,32178
32179,3,32179
32211,4,32211
32231,4,32231
32232,4,32232
32234,4,32234
32271,4,32271
32275,3,32275
32277,4,32277
32291,4,32291
32292,4,32292
32293,4,32293
32294,4,32294
32312,3,32312
32313,3,32313
32331,4,32331
32332,4,32332
32335,4,32335
32336,4,32336
32337,4,32337
32338,4,32338
32339,4,32339
32340,3,32340
32341,3,32341
32351,3,32351
32352,3,32352
32353,3,32353
32354,3,32354
32355,3,32355
32356,3,32356
32357,4,32357
32358,4,32358
32359,4,32359
32360,4,32360
32361,4,32361
32362,4,32362
32363,4,32363
32364,4,32364
32365,4,32365
32366,4,32366
32367,4,32367
32368,4,32368
32369,4,32369
32370,4,32370
32371,4,32371
32391,4,32391
32411,3,32411
32431,4,32431
32451,4,32451
32452,3,32452
32453,4,32453
32454,4,32454
32455,3,32455
32471,4,32471
32472,4,32472
32473,4,32473
32474,4,32474
32475,4,32475
32476,4,32476
32477,4,32477
32491,3,32491
32492,4,32492
32493,4,32493
32494,4,32494
32495,4,32495
32496,4,32496
32497,4,32497
32498,4,32498
32499,4,32499
32500,4,32500
32501,4,32501
32532,3,32532
32533,3,32533
32611,4,32611
32612,4,32612
32613,3,32613
32614,3,32614
32615,4,32615
32628,4,32628
32630,4,32630
32631,4,32631
32632,4,32632
32651,3,32651
32671,3,32671
32672,4,32672
32673,4,32673
32674,4,32674
32675,4,32675
32676,3,32676
32677,4,32677
32678,3,32678
32679,3,32679
32680,3,32680
32681,3,32681
32682,3,32682
32683,3,32683
32691,3,32691
32692,3,32692
32696,4,32696
32711,4,32711
32712,4,32712
32713,4,32713
32714,3,32714
32715,4,32715
32716,4,32716
32717,4,32717
32726,4,32726
32727,3,32727
32728,4,32728
32729,3,32729
32730,3,32730
32731,3,32731
32732,3,32732
32733,3,32733
32734,3,32734
32735,4,32735
32736,4,32736
32737,4,32737
32738,4,32738
32739,3,32739
32741,4,32741
32742,4,32742
32743,3,32743
32744,3,32744
32745,4,32745
32746,3,32746
32747,4,32747
32748,4,32748
32751,4,32751
32752,4,32752
32753,4,32753
32754,4,32754
32757,4,32757
32758,4,32758
32762,4,32762
32764,4,32764
32768,3,32768
32791,3,32791
32793,4,32793
32794,4,32794
32795,4,32795
32796,4,32796
32797,4,32797
32814,4,32814
32851,4,32851
32891,4,32891
32892,4,32892
32893,3,32893
32894,3,32894
32895,3,32895
32897,3,32897
32912,3,32912
32951,4,32951
32952,4,32952
32954,3,32954
32971,1,32971
32972,1,32972
32991,4,32991
33011,4,33011
33012,4,33012
33013,4,33013
33014,3,33014
33015,3,33015
33016,3,33016
33017,4,33017
33018,4,33018
33019,4,33019
33020,4,33020
33021,4,33021
33022,4,33022
33023,4,33023
33024,4,33024
33051,4,33051
33071,3,33071
33115,4,33115
33131,4,33131
33132,4,33132
33133,4,33133
33151,3,33151
33171,3,33171
33172,4,33172
33173,4,33173
33174,4,33174
33175,4,33175
33176,4,33176
33177,4,33177
33178,4,33178
33191,4,33191
33192,4,33192
33193,4,33193
33194,4,33194
33211,4,33211
33231,4,33231
33232,4,33232
33233,4,33233
33234,4,33234
33251,4,33251
33252,4,33252
33253,4,33253
33254,4,33254
33255,4,33255
33256,4,33256
33257,3,33257
33258,4,33258
33259,4,33259
33271,3,33271
33272,3,33272
33273,3,33273
33274,4,33274
33275,3,33275
33276,4,33276
33277,3,33277
33278,3,33278
33279,4,33279
33280,3,33280
33281,4,33281
33282,3,33282
33283,3,33283
33284,4,33284
33285,4,33285
33286,4,33286
33288,4,33288
33289,4,33289
33291,4,33291
33292,4,33292
33331,4,33331
33332,4,33332
33333,4,33333
33351,4,33351
33371,3,33371
33372,3,33372
33373,2,33373
33374,3,33374
33392,3,33392
33394,3,33394
33395,3,33395
33396,3,33396
33397,3,33397
33398,3,33398
33399,2,33399
33400,2,33400
33401,4,33401
33402,4,33402
33403,4,33403
33404,4,33404
33411,3,33411
33431,3,33431
33451,3,33451
33452,4,33452
33453,4,33453
33492,4,33492
33493,4,33493
33494,4,33494
33495,4,33495
33496,4,33496
33497,4,33497
33498,4,33498
33499,4,33499
33500,4,33500
33513,4,33513
33534,4,33534
33535,4,33535
33536,3,33536
33537,3,33537
33538,3,33538
33574,4,33574
33575,3,33575
33593,4,33593
33594,3,33594
33595,4,33595
33596,4,33596
33597,3,33597
33613,4,33613
33614,4,33614
33616,4,33616
33619,4,33619
33620,4,33620
33634,3,33634
33653,4,33653
33674,4,33674
33675,3,33675
33676,3,33676
33677,3,33677
33678,3,33678
33679,3,33679
33680,3,33680
33681,1,33681
33682,1,33682
33683,1,33683
33684,1,33684
33685,1,33685
33686,1,33686
33687,1,33687
33688,1,33688
33689,1,33689
33690,1,33690
33691,1,33691
33692,1,33692
33693,1,33693
33694,1,33694
33695,1,33695
33696,1,33696
33697,1,33697
33698,1,33698
33699,1,33699
33700,1,33700
33701,1,33701
33702,1,33702
33703,1,33703
33704,1,33704
33705,1,33705
33706,1,33706
33707,1,33707
33708,1,33708
33709,1,33709
33710,1,33710
33711,1,33711
33712,1,33712
33713,1,33713
33714,1,33714
33715,1,33715
33716,1,33716
33717,1,33717
33718,1,33718
33719,1,33719
33720,1,33720
33721,1,33721
33722,1,33722
33723,1,33723
33724,1,33724
33725,1,33725
33726,1,33726
33727,1,33727
33728,1,33728
33729,1,33729
33730,1,33730
33731,1,33731
33732,1,33732
33733,1,33733
33734,1,33734
33735,1,33735
33736,1,33736
33737,1,33737
33738,1,33738
33739,1,33739
33740,1,33740
33741,1,33741
33742,1,33742
33743,1,33743
33744,1,33744
33745,1,33745
33746,1,33746
33747,1,33747
33748,1,33748
33749,1,33749
33750,1,33750
33751,1,33751
33752,1,33752
33753,1,33753
33754,1,33754
33755,1,33755
33756,1,33756
33757,1,33757
33758,1,33758
33759,1,33759
33760,1,33760
33761,1,33761
33762,1,33762
33763,1,33763
33764,1,33764
33765,1,33765
33766,1,33766
33767,1,33767
33768,3,33768
33769,1,33769
33770,4,33770
33771,1,33771
33772,1,33772
33773,1,33773
33774,1,33774
33775,1,33775
33776,1,33776
33777,1,33777
33778,1,33778
33779,1,33779
33780,1,33780
33781,1,33781
33782,1,33782
33783,1,33783
33784,1,33784
33785,1,33785
33786,1,33786
33787,1,33787
33788,1,33788
33789,1,33789
33790,1,33790
33791,1,33791
33792,1,33792
33793,1,33793
33794,1,33794
33795,1,33795
33796,1,33796
33797,1,33797
33798,1,33798
33799,1,33799
33800,1,33800
33801,1,33801
33802,1,33802
33803,1,33803
33804,1,33804
33805,1,33805
33806,1,33806
33807,1,33807
33808,1,33808
33809,1,33809
33810,1,33810
33811,1,33811
33812,1,33812
33813,1,33813
33814,1,33814
33815,1,33815
33816,1,33816
33817,1,33817
33818,1,33818
33819,1,33819
33820,1,33820
33821,1,33821
33822,1,33822
33823,1,33823
33824,1,33824
33825,1,33825
33826,1,33826
33827,1,33827
33828,1,33828
33829,1,33829
33830,1,33830
33831,1,33831
33832,1,33832
33833,1,33833
33834,1,33834
33835,1,33835
33836,1,33836
33837,1,33837
33838,1,33838
33839,1,33839
33853,4,33853
33854,3,33854
33855,3,33855
33856,3,33856
33857,3,33857
33858,4,33858
33859,4,33859
33860,3,33860
33866,4,33866
33871,4,33871
33872,4,33872
33873,4,33873
33874,4,33874
33875,4,33875
33876,3,33876
33877,3,33877
33878,3,33878
33879,3,33879
33880,3,33880
33881,3,33881
33882,3,33882
33883,3,33883
33897,3,33897
33913,4,33913
33914,4,33914
33916,3,33916
33917,1,33917
33918,3,33918
33919,3,33919
33920,4,33920
33921,4,33921
33922,4,33922
33923,4,33923
33935,4,33935
33936,4,33936
33938,3,33938
33939,3,33939
33940,3,33940
33941,4,33941
33942,3,33942
33943,4,33943
33944,4,33944
33945,4,33945
33946,4,33946
33948,3,33948
33949,3,33949
33950,4,33950
33951,3,33951
33952,4,33952
33953,4,33953
33954,4,33954
33955,4,33955
33958,4,33958
33959,4,33959
33960,4,33960
33973,4,33973
33974,3,33974
33982,4,33982
33983,3,33983
33984,4,33984
33985,4,33985
33986,3,33986
33987,3,33987
33988,3,33988
33989,3,33989
33990,3,33990
33991,3,33991
33992,3,33992
33993,3,33993
33994,3,33994
33995,3,33995
33996,3,33996
33997,3,33997
33998,3,33998
33999,3,33999
34000,4,34000
34016,4,34016
34017,4,34017
34018,4,34018
34020,3,34020
34021,4,34021
34022,3,34022
34023,3,34023
34024,4,34024
34025,3,34025
34036,3,34036
34056,3,34056
34057,3,34057
34058,3,34058
34059,3,34059
34060,3,34060
34061,3,34061
34062,3,34062
34063,3,34063
34064,3,34064
34065,3,34065
34066,4,34066
34067,4,34067
34068,3,34068
34069,3,34069
34070,4,34070
34071,3,34071
34076,4,34076
34077,4,34077
34078,3,34078
34079,4,34079
34080,3,34080
34082,3,34082
34083,4,34083
34084,4,34084
34085,4,34085
34097,4,34097
34098,4,34098
34099,3,34099
34100,3,34100
34102,4,34102
34103,3,34103
34104,4,34104
34105,4,34105
34106,4,34106
34107,4,34107
34108,4,34108
34109,4,34109
34110,4,34110
34111,4,34111
34113,3,34113
34114,3,34114
34116,3,34116
34117,3,34117
34118,3,34118
34119,4,34119
34120,4,34120
34121,4,34121
34122,4,34122
34123,4,34123
34137,4,34137
34138,3,34138
34139,4,34139
34140,4,34140
34141,4,34141
34142,3,34142
34143,3,34143
34156,3,34156
34177,4,34177
34179,3,34179
34180,4,34180
34181,4,34181
34182,3,34182
34196,4,34196
34197,3,34197
34236,4,34236
34256,3,34256
34276,4,34276
34277,4,34277
34278,4,34278
34279,3,34279
34280,3,34280
34336,4,34336
34337,3,34337
34356,4,34356
34376,4,34376
34377,4,34377
34378,3,34378
34379,3,34379
34380,4,34380
34396,4,34396
34416,4,34416
34417,4,34417
34418,4,34418
34436,4,34436
34437,4,34437
34438,4,34438
34439,3,34439
34456,4,34456
34457,4,34457
34458,3,34458
34459,4,34459
34460,4,34460
34461,4,34461
34476,4,34476
34477,4,34477
34479,4,34479
34480,3,34480
34481,3,34481
34482,3,34482
34483,3,34483
34484,3,34484
34485,3,34485
34486,3,34486
34487,3,34487
34488,3,34488
34489,3,34489
34490,4,34490
34491,4,34491
34496,4,34496
34497,3,34497
34498,3,34498
34499,3,34499
34500,3,34500
34501,3,34501
34502,3,34502
34503,3,34503
34504,3,34504
34505,3,34505
34506,3,34506
34507,3,34507
34508,3,34508
34509,3,34509
34516,3,34516
34517,3,34517
34536,3,34536
34538,3,34538
34539,3,34539
34540,3,34540
34542,3,34542
34558,4,34558
34576,4,34576
34577,4,34577
34596,4,34596
34597,3,34597
34598,4,34598
34616,3,34616
34617,3,34617
34636,3,34636
34637,3,34637
34638,3,34638
34639,3,34639
34641,3,34641
34642,3,34642
34643,3,34643
34644,3,34644
34656,3,34656
34657,3,34657
34658,4,34658
34659,3,34659
34660,4,34660
34661,3,34661
34662,3,34662
34663,4,34663
34664,3,34664
34665,3,34665
34666,4,34666
34667,4,34667
34668,3,34668
34669,3,34669
34670,3,34670
34671,3,34671
34672,3,34672
34673,3,34673
34674,3,34674
34675,3,34675
34676,3,34676
34677,3,34677
34678,3,34678
34679,3,34679
34680,3,34680
34681,3,34681
34682,3,34682
34683,4,34683
34686,3,34686
34696,4,34696
34697,4,34697
34698,4,34698
34699,3,34699
34701,3,34701
34702,3,34702
34704,3,34704
34705,3,34705
34716,3,34716
34737,3,34737
34738,3,34738
34739,3,34739
34740,3,34740
34741,3,34741
34742,3,34742
34744,3,34744
34745,3,34745
34746,4,34746
34748,3,34748
34749,3,34749
34750,3,34750
34752,3,34752
34753,3,34753
34754,3,34754
34755,3,34755
34756,3,34756
34757,3,34757
34758,3,34758
34759,3,34759
34760,3,34760
34761,3,34761
34762,3,34762
34763,3,34763
34764,3,34764
34765,3,34765
34766,3,34766
34767,3,34767
34768,3,34768
34769,3,34769
34770,4,34770
34771,4,34771
34772,3,34772
34773,3,34773
34774,4,34774
34776,3,34776
34777,3,34777
34778,3,34778
34779,4,34779
34780,4,34780
34781,4,34781
34782,3,34782
34796,4,34796
34797,4,34797
34817,3,34817
34818,3,34818
34819,3,34819
34820,3,34820
34821,3,34821
34822,3,34822
34823,3,34823
34824,4,34824
34827,4,34827
34836,4,34836
34843,4,34843
34845,4,34845
34848,4,34848
34876,3,34876
34896,4,34896
34916,4,34916
34939,3,34939
34940,1,34940
34941,1,34941
34942,1,34942
34943,1,34943
34944,1,34944
34945,4,34945
34946,4,34946
34947,4,34947
34948,4,34948
34949,4,34949
34950,4,34950
34951,4,34951
34952,3,34952
34953,3,34953
34954,4,34954
34955,4,34955
34956,4,34956
34957,3,34957
34958,3,34958
34959,4,34959
34960,3,34960
34976,4,34976
34977,1,34977
34978,3,34978
34979,3,34979
34980,4,34980
34981,3,34981
34982,4,34982
34983,3,34983
34984,3,34984
34985,4,34985
34986,3,34986
34988,3,34988
34990,3,34990
34991,4,34991
34992,3,34992
34993,4,34993
34994,4,34994
34995,3,34995
34996,4,34996
35001,3,35001
35002,3,35002
35003,3,35003
35004,3,35004
35005,3,35005
35006,4,35006
35007,3,35007
35008,3,35008
35009,3,35009
35010,4,35010
35011,3,35011
35012,3,35012
35013,4,35013
35014,3,35014
35015,4,35015
35016,3,35016
35017,4,35017
35018,3,35018
35019,3,35019
35020,3,35020
35021,3,35021
35022,3,35022
35023,4,35023
35024,3,35024
35025,4,35025
35026,4,35026
35027,4,35027
35036,3,35036
35037,3,35037
35038,3,35038
35039,3,35039
35040,4,35040
35057,3,35057
35058,4,35058
35059,4,35059
35060,3,35060
35061,4,35061
35062,4,35062
35063,3,35063
35064,4,35064
35065,3,35065
35066,3,35066
35067,4,35067
35068,3,35068
35069,3,35069
35070,3,35070
35071,4,35071
35072,3,35072
35073,3,35073
35074,4,35074
35075,3,35075
35076,3,35076
35077,3,35077
35078,3,35078
35079,3,35079
35080,3,35080
35081,3,35081
35082,3,35082
35083,3,35083
35084,4,35084
35096,4,35096
35116,4,35116
35117,4,35117
35118,4,35118
35119,4,35119
35120,4,35120
35121,4,35121
35122,4,35122
35123,4,35123
35124,4,35124
35125,4,35125
35126,4,35126
35128,4,35128
35129,4,35129
35130,4,35130
35131,4,35131
35132,4,35132
35133,4,35133
35134,4,35134
35135,4,35135
35136,3,35136
35137,3,35137
35156,3,35156
35158,3,35158
35159,3,35159
35163,3,35163
35169,4,35169
35170,4,35170
35171,4,35171
35172,4,35172
35173,4,35173
35174,4,35174
35175,4,35175
35176,4,35176
35185,4,35185
35199,3,35199
35216,4,35216
35217,4,35217
35218,4,35218
35219,4,35219
35220,4,35220
35221,4,35221
35222,4,35222
35223,4,35223
35224,4,35224
35225,4,35225
35226,4,35226
35228,4,35228
35230,4,35230
35232,4,35232
35233,4,35233
35235,4,35235
35236,4,35236
35237,4,35237
35238,4,35238
35239,4,35239
35240,4,35240
35241,4,35241
35242,4,35242
