ID,AreaCodeID,CountryID,CountryRelevanceID,Values,FeatureVersionID
65595,11171,11171,1413,"Ul. Kommunisticheskaya D. 116, Kv. 48, Sterlitamak, 453100",265595
65587,11171,11171,1413,"Ul. Petrova D. 59, Lit. D., Verkhnyaya Pyshma, 624092",265587
65588,11171,11171,1413,"str. 1 kab. 206, prospekt Uspenski, Verkhnyaya Pyshma, Sverdlovsk region, 624091",265588
65590,11171,11171,1413,"1, prospekt Uspenski, Verkhnyaya Pyshma, Sverdlovsk region, 624091",265590
65592,11171,11171,1413,"d. 2, ul. Akademika Osipyana, Chernogolovka, Moskovskaya Obl, 142432",265592
65594,11171,11171,1413,"15B, prospekt Akademika Lavrenteva, Novosibirsk, Novosibirskaya Obl., 630090",265594
65597,11171,11171,1413,"d. 38, ul. Vavilova, Moscow, 119991",265597
65599,11171,11171,1413,"5 str. 1 etazh 4 pom. I kom. 14, ul. Lva Tolstogo, Moscow, 119021",265599
65602,11171,11171,1413,"d. 2/31, ul. Lobachevskogo, Kazan, Tatarstan Republic, 420111",265602
65603,11171,11171,1413,"Ul. Levyi Bereg D. 6, Ishimbay, 453203",265603
65605,11171,11171,1413,"Ul. Tekhnicheskaya 32, Sterlitamak, 453110",265605
65607,11171,11171,1413,"Prospkt Akademika Lavrentyeva D 11, Novosibirsk, 630090",265607
65610,11171,11171,1413,"1, Lenin Street, Lugovskoy, 624091",265610
65611,11171,11171,1413,"1, prospekt Uspenski Verkhnyaya Pyshma, Sverdlovsk region, 624091",265611
65613,11171,11171,1413,"d. 42, ul. Maksima Gorkogo Tyumen, Tyumen region, 625048",265613
65615,11171,11171,1413,"25, Savvinskaya Naberezhnaya, Moscow, 119435",265615
65616,11171,11171,1413,"d. 3 pom. VI kom. 21, ul. Kirpichnye Vyemki Moscow, Moscow, 117405",265616
65618,11171,11171,1413,"1, ul. Gorkogo Oktyabrski, Bashkortostan Republic, 452614",265618
65620,11171,11171,1413,"Ul. Lenina D. 1, Korp. 120, Taldom, 141960",265620
65622,11171,11171,1413,"Shosse Varshavshoe 39, Moscow, 113105",265622
65624,11171,11171,1413,"Km Kievskoe Shosse 22-1, Domovladenie 4, Str. 5, Moscow, 108811",265624
65626,11171,11171,1413,"Ul. Mayakovskogo D. 22, Kv. 34, Saint Petersburg, 191014",265626
65628,11171,11171,1413,"Ul. Teknicheskaya D. 5, Perm, 614070",265628
65630,11171,11171,1413,Moscow,265630
65632,11171,11171,1413,Moscow,265632
65634,11171,11171,1413,"Ul. 1-YA Frunzenskaya D. 6, Moscow, 119146",265634
65651,11098,11098,1413,"Aldea Los Angeles, Zona 0 Carretera, Tecun Uman, San Marcos",265651
65653,11098,11098,1413,"5a Avenida, Zona 1, Tecun Uman, San Marcos",265653
65670,11171,11171,1413,"2 Shukinskaya St., Ground Floor, Rooms 32 & 33, Moscow, 123182",265670
65672,11171,11171,1413,"2 Shukinskaya St., Ground Floor, Room 35, Moscow, 123182",265672
65674,11171,11171,1413,"53 Volgogradskiy Avenue, Floor 1, Suite II, Room 2, Moscow, 109125",265674
65676,11171,11171,1413,,265676
65678,11209,11209,1413,"101 Postysheva St., Donetsk, 283086",265678
65681,11209,11209,1413,"2 Moscovskaya St., Apartment 12, Makeevka, Donetsk Region",265681
65686,11171,11171,1413,"Shosse Industrialnoe d.2, Ishimbai, 453203",265686
65687,11171,11171,1413,"d. 1 etazh 2, Pomeshch. 20, prospect Gubkina, Omsk, 644065",265687
65685,11133,11133,1413,,265685
65691,11171,11171,1413,Moscow,265691
65697,11171,11171,1413,"40, 2 Ulitsa Narodnogo Opolcheniya, Moscow, 123298",265697
65710,11171,11171,1413,Smolensk Region,265710
65712,11171,11171,1413,"Dom 31A, Stroenie 1, Etazh 9, Prospekt Leningradskii, Moscow, 125284",265712
65714,11171,11171,1413,"65 Profsoyuznaya Street, Bld. 1, Moscow, 117342",265714
65716,11171,11171,1413,"65 Profsoyuznaya Street, Room 1, Moscow, 117342",265716
65718,11171,11171,1413,"118 Krasnaya Street, Krasnodar, 350000",265718
65724,11171,11171,1413,"Building 7, Letter O, Tallinskaya St., Room 1N, Office 352, St. Petersburg, 195196",265724
65766,11210,11210,1413,"Meadows, No. 9, Street 14, Villa 3, Dubai, 346049",265766
65765,11074,11074,1413,"6 Aftokratora Ioustinianou Street, 58 Rita Court, Flat 203, Makedonitissa, Engomi, Nicosia, 2413",265765
65768,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265768
69277,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269277
65772,11171,11171,1413,"10 Pskovskaya St., Building 1, Floor 11, Office 297, Moscow, 127253",265772
65771,11171,11171,1413,"Pl. Rastrelli D. 2, Saint Petersburg, 191124",265771
65773,11171,11171,1413,"Pr-kt Obukhovskoi Oborony D. 120, Lit. ets, Saint Petersburg, 192012",265773
65774,11171,11171,1413,"19 Staraya Basmannaya str., building 12, Moscow, 105066",265774
65776,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265776
69279,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269279
65778,11171,11171,1413,"7 Talinnskaya St., Room 1-N, Office 350 Letter O, Saint Petersburg, 195196",265778
65780,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265780
69280,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269280
65783,11171,11171,1413,"Sverdlova Street 4, Dzerzhinsk, 606002",265783
65784,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265784
69282,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269282
65786,11171,11171,1413,"d. 18A pom. 7, ul. Pobedy, Kholmsk, 694620",265786
65788,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265788
69283,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269283
65792,11171,11171,1413,"d. 70 k. A pom. 7 Ter. Zheleznodorozhnaya, 682860",265792
65791,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265791
69284,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269284
65796,11074,11074,1413,"6 Aftokratora Ioustinianou Street, 58 Rita Court, Flat 203, Makedonitissa, Engomi, Nicosia, 2413",265796
65795,11171,11171,1413,"d. 18A pom. 7, ul. Pobedy, Kholmsk, 694620",265795
65804,11210,11210,1413,"Saif Office Q1-03-044/C, P.O. Box 514280, Sharjah",265804
65801,11171,11171,1413,"Sh. Varshavskoe d. 118, k. 1, floor 19 kom 3, Moscow, 117587",265801
65803,11181,11181,1413,"Mirocka 1/1, Belgrade, 11060",265803
66064,11181,11181,1413,,266064
65807,11171,11171,1413,"16/17 Bolshaya Sovetskaya St., Office V 53, Smolensk, 214000",265807
65809,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265809
69285,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269285
65812,11171,11171,1413,Moscow,265812
65813,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265813
69286,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269286
65815,11171,11171,1413,Moscow,265815
65817,11171,11171,1413,"51 Marshala Tukhachevskovo St., Apt. 229, Moscow, 123103",265817
65825,11171,11171,1413,,265825
72167,11098,11098,1413,San Marcos,272167
65829,11171,11171,1413,Moscow,265829
66063,11171,11171,1413,Moscow,266063
66065,11171,11171,1413,Moscow,266065
65833,11171,11171,1413,Moscow,265833
65844,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265844
65846,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265846
69287,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269287
65848,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265848
65850,11094,11094,1413,"Wiesenstrasse 24, Neu Isenburg, 63263",265850
69288,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269288
65852,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",265852
65854,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265854
65856,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265856
69289,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269289
65858,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265858
69290,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269290
65860,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265860
69292,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269292
65864,11210,11210,1413,"PO Box 22693, Jebel Ali Free Zone Authority",265864
65867,11210,11210,1413,"P.O. Box 29389, Office No. 301, Bur Dubai, Al Karam, Dubai",265867
65871,11074,11074,1413,"Floor No: 1, Mpoumpoulinas 11, Nicosia, 1060",265871
65875,11210,11210,1413,"PO Box 346059, Office no. 902, Saba 1, Jumeirah Lakes Towers, Dubai",265875
65877,11210,11210,1413,"ELOB Office No. E2-123G-20, Hamriyah Free Zone, Sharjah",265877
65879,11153,11153,1413,"151 Kingsfordweg, Amsterdam, 1043 GR",265879
65880,11210,11210,1413,"P1-ELOB Office No. E2-108F-36, Hamriyah Free Zone, Sharjah",265880
65881,11210,11210,1413,"E LOB Office No. E-94F-35, Hamriyah Free Zone, Sharjah",265881
65884,11171,11171,1413,"ul. Dekabristov, Vl 51, Moscow, 127490",265884
65885,11171,11171,1413,"Ul. 2nd Khutorskaya, 38A, building 26, Moscow, 127287",265885
65888,11171,11171,1413,"ul. Krasnokazarmennaya D. 14, Moscow, 111250",265888
65890,11171,11171,1413,"Ul. Kubysheva D. 90, Samara, 443099",265890
65892,11171,11171,1413,"Ul Profsoyuznaya, D 84/32, Moscow, 117997",265892
65894,11094,11094,1413,"Robert-Bosch-Str 20, Darmstadt, 64293",265894
65896,11094,11094,1413,"Robert-Bosch-Str 20, Darmstadt, 64293",265896
65898,11171,11171,1413,"Ul. Verkhnyaya Maslovka D. 20, Str. 2, Moscow, 127083",265898
65900,11171,11171,1413,"Leningrad Prosp, D 39 building 80, Moscow, 125167",265900
65905,11074,11074,1413,"Floor No: 2, Stasinou 23, Nicosia, 2404",265905
69294,11074,11074,1413,"6 Aftokratora Ioustinianou Street, 58 Rita Court, Flat 203, Makedonitissa, Engomi, Nicosia, 2413",269294
65907,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265907
69295,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269295
65909,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",265909
69296,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269296
65913,11210,11210,1413,"Office 902, Saba 1 Jumeirah Lakes Towers, P.O. Box 346049, Dubai",265913
65915,11038,11038,1413,"Tuchlauben 7 A, Vienna, 1010",265915
65917,11038,11038,1413,"Tuchlauben 7 A, Vienna, 1010",265917
65932,11074,11074,1413,"Floor No: 2, Stasinou 23, Nicosia, 2404",265932
65923,11171,11171,1413,"Ulitsa Profsoyuznaya, Dom 65, Korpus 1, Moscow, 117342",265923
65925,11171,11171,1413,"4a Mikhailova St., Room 3, Suite 176, Office 206/5, Moscow, 109428",265925
65928,11171,11171,1413,"3M Dudko St., Room 6N, Office 1-4D, Ivanovskiy Municipal District, St. Petersburg, 192029",265928
65931,11171,11171,1413,"Ul. R.Lyuksemburg 18A, Tarusa, 249100",265931
65934,11074,11074,1413,"Floor No: 2, Stasinou 23, Nicosia, 2404",265934
65936,11074,11074,1413,"Floor No: 2, Stasinou 23, Nicosia, 2404",265936
65938,11054,11054,1413,"ul. Saborana, 2A, Sofia, 1000",265938
65940,11210,11210,1413,"Saba Tower, Office 702, Dubai",265940
65942,11074,11074,1413,"Floor No: 2, Stasinou 23, Nicosia, 2404",265942
65944,11211,11211,1413,Surrey,265944
65945,11171,11171,1413,Moscow,265945
65946,11125,11125,1413,,265946
65948,11211,11211,1413,London,265948
65949,11171,11171,1413,Moscow,265949
65951,11171,11171,1413,Moscow,265951
65953,11171,11171,1413,,265953
65955,11120,11120,1413,,265955
65957,11090,11090,1413,,265957
65964,11171,11171,1413,"32 Afanasiya Nikitina Waterfront, Tver, 170026",265964
65966,11171,11171,1413,"42 Shchepkina Str., Moscow, 129110",265966
65968,11171,11171,1413,"15 Proezd Entuziastov, Suite 8A, Moscow, 111024",265968
65970,11171,11171,1413,"Stachek avenue 47, Room 17, St. Petersburg, 198097",265970
65972,11171,11171,1413,"Kitaigorodsky passage, 7, building 1, floor 1, Office 1035, ext. ter. Tagansky municipal district, Moscow, 109012",265972
65974,11210,11210,1413,"T1-9F-6D, RAKEZ Amenity Center, Al Hamra Industrial Zone-FZ, Ras Al Khaimah",265974
65987,11171,11171,1413,,265987
65989,11171,11171,1413,"Nab. Kotelnicheskaya D.17, Moscow, 109240",265989
65994,11171,11171,1413,"Ul. Yastrzhembskogo D. 41A, Kurgan, 640007",265994
65996,11171,11171,1413,"Ul. Aleksandra Solzhenitsyna D. 27, Pomeshch. I, Moscow, 109004",265996
66004,11171,11171,1413,"Ul. Shpalernaya D. 42, Saint Petersburg, 191123",266004
66005,11171,11171,1413,Moscow,266005
66124,11050,11050,1413,Banja Luka,266124
66126,11050,11050,1413,Banja Luka,266126
66129,11050,11050,1413,,266129
66130,11050,11050,1413,Banja Luka,266130
66146,11137,11137,1413,,266146
66255,11137,11137,1413,,266255
66149,11137,11137,1413,Male,266149
66250,11137,11137,1413,Kalhaidhoo,266250
66251,11137,11137,1413,Male,266251
66152,11137,11137,1413,Male,266152
66154,11137,11137,1413,"Felividhuvaruge, Thimarafushi",266154
66254,11137,11137,1413,Villimale,266254
66257,11137,11137,1413,"Alihaa, Male",266257
66157,11029,11029,1413,,266157
66162,11137,11137,1413,"Dhekunu Thila, 5th floor, Sabudheyli Magu, Male",266162
66163,11137,11137,1413,"Noor Villa, Rahdhebai Hingun, Male",266163
66165,11137,11137,1413,"Dhuveli, 1st Floor, Rahdhebai Magu, Male",266165
66167,11137,11137,1413,"Alihaa, 7020, Naifaru",266167
66169,11137,11137,1413,"Shimaz, Nellaidhoo",266169
66171,11137,11137,1413,"Enboo, Enboo Goalhi, Maafannu, Male",266171
66173,11137,11137,1413,"Herethere, Lonuziyaaraiy Magu, Male",266173
66175,11137,11137,1413,"Hulhumale, Lot 10799, Unigas Magu, Hulhumale, 23000",266175
66177,11137,11137,1413,"Kulhidhoshu Magu, Male, 20288",266177
66179,11137,11137,1413,"Double Eight, Buruzu Magu, Male",266179
66181,11137,11137,1413,"Moonlight Valley, Male",266181
66183,11137,11137,1413,"Five Rose, Bahaarumagu 0808, Guraidhoo",266183
66185,11137,11137,1413,"Ma. Rimlas, Nikagas, Hingun, Male",266185
66187,11137,11137,1413,"Garden Villa, Feydhoo, 19040",266187
66189,11137,11137,1413,"Gurahaage, Feydhoo, 19040",266189
66190,11137,11137,1413,"Link Road, Addu City, 19040",266190
66192,11137,11137,1413,"Gurahaage, Orchid Magu, Feydhoo, 19040",266192
66194,11137,11137,1413,"Vaaly Villa, Majeedhee Magu, Henveiru, Male",266194
66196,11137,11137,1413,"Vaaly Villa, Majeedhee Magu, Henveiru, Male",266196
66198,11137,11137,1413,"Chaandhanee Magu, Maafannu, Male, 20189",266198
66200,11137,11137,1413,"Malareethige, Galolhu, Male",266200
66202,11137,11137,1413,"Chaandhanee Magu, Machchangolhi, Male",266202
66204,11137,11137,1413,"Finuvaijeheyge, Samandhu Goalhi, Henveiru, Male",266204
66206,11137,11137,1413,"Ever Glory, Keneree Magu, Machchangolhi, Male",266206
66208,11137,11137,1413,"Seesan magu, Male, 20028",266208
66210,11137,11137,1413,Male,266210
66212,11137,11137,1413,Male,266212
66213,11137,11137,1413,"Beach Road, Hulhamale, 23000",266213
66215,11137,11137,1413,"Feyrugasdhoshuge, 1st Floor, Ameeru Ahmed Magu, Male",266215
66217,11137,11137,1413,"Coral Ville, Hulhumale, 23000",266217
66219,11137,11137,1413,"Vanilla ge, Hithadhoo, Addu City, 19020",266219
66221,11137,11137,1413,"Benhaage, Hithadhoo, Addu City, 19020",266221
66225,11062,11062,1413,Bangui,266225
66231,11137,11137,1413,"Hithadhoo, Addu City",266231
66232,11137,11137,1413,"Raaspareege, Male",266232
66234,11137,11137,1413,Addu City,266234
66236,11137,11137,1413,Addu City,266236
66238,11137,11137,1413,Addu City,266238
66240,11137,11137,1413,"Hulhumale, Male, 20041",266240
66242,11137,11137,1413,Male,266242
66244,11137,11137,1413,,266244
66245,11191,11191,1413,,266245
66247,11137,11137,1413,Male,266247
66249,11137,11137,1413,Addu City,266249
66253,11137,11137,1413,Male,266253
66259,11137,11137,1413,"Rasgetheemu, Raa Atoll",266259
66260,11137,11137,1413,Male,266260
66262,11137,11137,1413,"Herethere, Lonuziyaaraiy Magu, Male",266262
66264,11143,11143,1413,,266264
66266,11143,11143,1413,,266266
67180,11126,11126,1413,,267180
66291,11066,11066,1413,,266291
66293,11066,11066,1413,"Carrera 49 C #102-57 104, Barranquilla",266293
66587,11216,11216,1413,"Avenue Don Julio Centeno, Centro Comercial Los Jarales, local N1-11, Valencia, Carabobo State",266587
66296,11216,11216,1413,Carabobo,266296
66299,11126,11126,1413,"Beirut, Baabda",266299
66891,11126,11126,1413,,266891
66302,11212,11212,1413,"Miami, FL, 33130",266302
66371,11044,11044,1413,,266371
66372,11044,11044,1413,,266372
66373,11044,11044,1413,,266373
66311,11044,11044,1413,"14A, Nemiga str., Minsk, 220004",266311
66313,11044,11044,1413,"134 Territory of National Airport Minsk, Minsk, 220054",266313
66347,11171,11171,1413,"Per. Balakirevskii D. 23, Floor 3, Pomeshch. 309 Komnata 1, Office 45, Moscow, 105082",266347
66356,11171,11171,1413,"Office 45, Room 1, Facility 309, Floor 3, Building 23, Balakirevskiy Lane, Basmanny Municipal District Federal Intracity Territory, Moscow, 105082",266356
66447,11069,11069,1413,"Rutshuru, North Kivu",266447
66448,11069,11069,1413,"Rutshuru, North Kivu",266448
66450,11069,11069,1413,"Nyiragongo, North Kivu",266450
66512,11069,11069,1413,,266512
66451,11069,11069,1413,,266451
66349,11117,11117,1413,"Ul. Dinmukhamed Konaev 12/1, Sultan",266349
66351,11185,11185,1413,"Karadzicova 8/A, Bratislava, 82108",266351
66354,11126,11126,1413,"Chalet C9601 Portemilio Resort, Kaslik, Keserwan-Jbeil",266354
66363,11126,11126,1413,Beirut,266363
66358,11126,11126,1413,"Street 10, Matn District, Rabieh, Mount Lebanon",266358
66364,11211,11211,1413,,266364
66360,11126,11126,1413,"Street 10, Matn District, Rabieh, Mount Lebanon",266360
66362,11090,11090,1413,"65 Avenue Georges Mandel, Paris, 75016",266362
66370,11205,11205,1413,,266370
66376,11029,11029,1413,"Pul-e-Charkhi, Industrial Estate, Kabul",266376
66378,11029,11029,1413,Kabul,266378
66388,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",266388
66390,11069,11069,1413,,266390
66394,11069,11069,1413,,266394
66393,11094,11094,1413,"Seestr 9, Herrenberg, Baden-Wurttemberg, 71083",266393
69297,11094,11094,1413,"Johannes-Kepler-Str 14 + 18, Herrenberg, Baden-Wurttemberg, 71083",269297
66396,11153,11153,1413,"Kampenringweg 45 D, 1st Floor, Gouda, 2803 PE",266396
66408,11126,11126,1413,Nabatiyeh,266408
66410,11126,11126,1413,"Property No. 335, Section No. 13, Ground Floor, Nabatiyeh",266410
66412,11197,11197,1413,"Afrin District, Aleppo Governorate",266412
66414,11197,11197,1413,,266414
66416,11197,11197,1413,,266416
66418,11197,11197,1413,"Al-Bab District, Aleppo Governorate",266418
66419,11197,11197,1413,"Afrin District, Aleppo Governorate",266419
66421,11197,11197,1413,,266421
66423,11205,11205,1413,"4222 Sokak, N Block, Number 49, Istanbul, Istanbul Province, 34218",266423
66424,11205,11205,1413,"Oto Center Galericiler Sitesi, 100. Yil, 3. Yol Sokak., Bagcilar, Istanbul, 34204",266424
66425,11205,11205,1413,Gaziantep,266425
66426,11205,11205,1413,Kilis,266426
66427,11205,11205,1413,Urfa,266427
66937,11171,11171,1413,"UL. 2-YA Tverskaya-Yamskaya D. 10, Moscow, 125047",266937
66468,11056,11056,1413,"1002, Shwe Than Lwin Condo, New University Avenue, Bahan Township, Yangon",266468
66567,11056,11056,1413,"No. 218, Building No. A, Level 16 A, No. 13 Ward, Insein Road, Hlaing Township, Yangon",266567
66470,11056,11056,1413,,266470
66472,11184,11184,1413,,266472
66474,11184,11184,1413,,266474
66476,11184,11184,1413,,266476
66488,11209,11209,1413,"31 50 Years of Victory Avenue, Apartment 29, Melitopol, Zaporizhzhia region",266488
66490,11171,11171,1413,"8 T. Chalaeva St., Sterch Kerch Locality, Nozhay Yurtovsky District, Chechnya",266490
66491,11171,11171,1413,"49 Bisaeva St., Gudermes, Chechnya",266491
66493,11171,11171,1413,,266493
66495,11171,11171,1413,Belgorod Region,266495
66497,11209,11209,1413,"41 Lenningradskaya St., Gurzuf, Crimea, 298645",266497
66499,11171,11171,1413,"15 Pushkina St, Belorechensk, Belorechensky District, Krasnodar Territory",266499
66501,11171,11171,1413,Rostov Region,266501
66503,11171,11171,1413,Kaluga Region,266503
66505,11171,11171,1413,Chechen Republic,266505
66507,11171,11171,1413,Chechen Republic,266507
66509,11209,11209,1413,"19A Khrustaleva St., Office 32, Sevastopol, Crimea Autonomous Region",266509
66511,11209,11209,1413,Sevastopol,266511
66548,11210,11210,1413,Dubai,266548
66551,11171,11171,1413,"Nab. Berezhkovskaya D. 20, Str. 33, Moscow, 121059",266551
66552,11171,11171,1413,"Ul. Nagatinskaya D. 16, Str. 9, Pomeshch. VII, Kom. 15, Office 5, Moscow, 115487",266552
66893,11171,11171,1413,"Ul. Kiyevskaya D. 7, Korp. 2, Pod. 7, Moscow, 121059",266893
66554,11171,11171,1413,"Pr-d Olminskogo D. 3A, Str. 3, Floor 2, Pom. II, Kom 13, Moscow, 129085",266554
66610,11171,11171,1413,"1, Pr. Mashinostroiteley, Gavrilov Yam, 152240",266610
66628,11171,11171,1413,"D. 11, Str. 1, Per. Posledni, Moscow, 107045",266628
66648,11109,11109,1413,Tehran,266648
67163,11109,11109,1413,,267163
67165,11109,11109,1413,,267165
66654,11109,11109,1413,"Number 58, Khoram Alley, North Sheikh Sadogh Street, Isfahan, Isfahan Province, 8163839973",266654
66656,11109,11109,1413,Isfahan,266656
66658,11065,11065,1413,"Rm D 10/F Tower A Billion CTR 1 Wang Kwong Rd, Kowloon Bay, Kowloon, Hong Kong",266658
66660,11205,11205,1413,"Saadet Ishani Blok, No: 28/102 Hobyar Mahallesi, Istanbul",266660
66662,11210,11210,1413,"902 Al Maktoum Building, Al Buteen, Al Maktoum Road, Deira, Dubai",266662
66664,11205,11205,1413,"Mahmutbey Tasocagi Yolu No: 19/34, Istanbul",266664
66666,11065,11065,1413,Zhuhai,266666
66667,11065,11065,1413,Hong Kong,266667
66673,11205,11205,1413,"Koza Mahallesi 1638.Sk.No:1C/7, Esenyurt",266673
67729,11050,11050,1413,,267729
67730,11050,11050,1413,,267730
66676,11171,11171,1413,"Pom. 3N, Liter M, 6, Ul. Tsvetochnaya, St. Petersburg, 196084",266676
66678,11062,11062,1413,"Enceinte Mai, Route De Ndres, Quartier Boy-Rabe, Arrondissement 4, Bangui",266678
66682,11192,11192,1413,Khartoum,266682
66692,11171,11171,1413,"Sh. Kashirskoe D. 55, K. 5, Pomeshch. 1/1, Moscow, 115211",266692
66694,11171,11171,1413,"Ter. Severnaya Promyshlennaya Zona, Vladenie 6, Str. 1, Vorsino, 249020",266694
66696,11171,11171,1413,"Proezd Ogorodnyi D. 20, Str. 4, Office 415, Moscow, 127322",266696
66697,11171,11171,1413,"Ul. Dobrolyubova D. 3, Str. 1, Pomeshch. III, Kom. 1, Moscow, 127254",266697
66699,11171,11171,1413,"Per. Perevedenovskii D. 16, Pomeshch. 1P, Moscow, 105082",266699
66701,11171,11171,1413,"Ul. Iskry D. 17A, Str. 3, Floor 5, Office 3/5/P-5/2/1, Moscow, 129344",266701
66712,11171,11171,1413,"Ul. Ivana Chernykh D. 29, Lit. A, Pomeshch. 37-N, Office 503-2, Saint Petersburg, 198095",266712
66714,11171,11171,1413,"Ul. Obrucheva D. 30/1, Str. 1, Pomeshch. III, Kom. 1, Moscow, 117485",266714
66716,11171,11171,1413,"Ul. Teatralnaya D. 35, K. LIII, Office 312, Kaliningrad, 236006",266716
66718,11171,11171,1413,"Ul. Sveaborgskaya D. 12, Lit. A, Pom.54-N, Office #1, Saint Petersburg, 196105",266718
66720,11171,11171,1413,"Proezd Garazhnyi D. 1, Lit. K, Office 16, Saint Petersburg, 192289",266720
66722,11171,11171,1413,"Mkr. Skhodnya, Tup. 1-I Oktyabrskii D. 1, Khimki, 141420",266722
66723,11171,11171,1413,"Ul. Leningradskaya, D. 11, Pomeshch. 006, Khimki, 141402",266723
66725,11171,11171,1413,"Ul. Respublikanskaya D. 24, K. 1 Str. 1, Pomeshch. 22-N, Office 2, Saint Petersburg, 195112",266725
66727,11171,11171,1413,"Proezd 1-I Perova Polya D. 9, Str. 1, Moscow, 111141",266727
66728,11171,11171,1413,"Plekhanova D. 15A, Str. 3, Office 1, Moscow, 111141",266728
66730,11171,11171,1413,"Pr-Kt Yuriya Gagarina D. 2, Saint Petersburg, 196105",266730
66731,11171,11171,1413,"Ul. Sofiiskaya D. 54, Lit. A, Office 214, Saint Petersburg, 192241",266731
66733,11171,11171,1413,"Pl. Morskoi Slavy D. 1, Lit. A, Chast Pomeshcheniya 3-N, Chast Pomeshcheniya #691, Saint Petersburg, 199106",266733
66735,11171,11171,1413,"Ul. Vyatskaya, 35/4 Bts Vyatka, Moscow, 127015",266735
66736,11171,11171,1413,"Per. Nikitskiy, 7c1, Moscow, 125009",266736
66738,11171,11171,1413,"Pr-Kt Moskovskii D. 148, Lit. D, Pomeshch. 8, Saint Petersburg, 196084",266738
66740,11171,11171,1413,"Per. Dmitrovskii D. 13, Office 7, Saint Petersburg, 191025",266740
66742,11089,11089,1413,"Hakintie 7A, Vantaa, Uusimaa, 01380",266742
66749,11171,11171,1413,,266749
66748,11090,11090,1413,,266748
67182,11089,11089,1413,,267182
67181,11089,11089,1413,,267181
66747,11089,11089,1413,"Hakintie 7A, Vantaa, Uusimaa, 01380",266747
66752,11171,11171,1413,"ul. im Kutyakova I.S. d. 64a, office 32A, Saratov, 410012",266752
66753,11171,11171,1413,Samara,266753
66755,11171,11171,1413,"Nab. Ozerkovskaya D. 28, Str. 2, Moscow, 115184",266755
67158,11171,11171,1413,,267158
66760,11109,11109,1413,Tehran,266760
66762,11171,11171,1413,"D. 1, ul. Dekabristov, Kazan, 420066",266762
66764,11205,11205,1413,"Mahmutlar Mah. Tepe 1 Sk. 8 No: 8 Ic Kapi No: 68, Alanya, Antalya",266764
